gene_accession,cipbeta0_S1,cipbeta0_S3,cipbeta0_S2
MEG_7328|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|UGD,4159,2068,3524
MEG_7373|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,103,133,0
MEG_1408|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,0
MEG_3914|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXH,0,0,54
MEG_2619|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0,21,33
MEG_3641|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,0,0,0
MEG_6704|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0
MEG_6507|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,3234,5455,3808
MEG_4073|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD,0,0,95
MEG_1379|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,0
MEG_988|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,30,30,30
MEG_4330|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,0,77,37
MEG_3236|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0
MEG_8249|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,75017,89906,73722
MEG_3233|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0
MEG_1592|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,86,108,187
MEG_6933|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0
MEG_2961|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0
MEG_6166|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0,0,0
MEG_6128|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0
MEG_2725|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRB,3930,4623,3070
MEG_7866|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT,1638,1811,1198
MEG_6762|Drugs|betalactams|Class_A_betalactamases|TEM,0,33,0
MEG_6742|Drugs|betalactams|Class_A_betalactamases|TEM,12,40,0
MEG_5786|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_regulator|PHOR,1894,2576,1875
MEG_2893|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECD,1507,3314,1486
MEG_4348|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0,64,0
MEG_7858|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUB,4114,4169,2902
MEG_2528|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,10,0,26
MEG_7112|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,44
MEG_5379|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0,0,0
MEG_3611|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,0,0,49
MEG_678|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEB,0,122,80
MEG_3207|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0
MEG_2995|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,0,31,27
MEG_1585|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,578,773,1370
MEG_2493|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,32,29,55
MEG_3290|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,2146,2229,1648
MEG_6891|Drugs|betalactams|Class_A_betalactamases|TEM,0,37,0
MEG_962|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0
MEG_6697|Drugs|betalactams|Class_A_betalactamases|TEM,0,44,0
MEG_8447|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,38,138,96
MEG_6837|Drugs|betalactams|Class_A_betalactamases|TEM,21,58,0
MEG_3907|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXD,0,0,73
MEG_3516|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNO,2882,3785,2429
MEG_3992|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,4,5,8
MEG_6626|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,58,95,194
MEG_2606|Drugs|betalactams|Class_C_betalactamases|DHA,0,64,0
MEG_6863|Drugs|betalactams|Class_A_betalactamases|TEM,0,18,0
MEG_6880|Drugs|betalactams|Class_A_betalactamases|TEM,0,48,0
MEG_2443|Metals|Copper_resistance|Copper_resistance_regulator|CUER,2526,2874,1883
MEG_3842|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,252,709,694
MEG_4029|Drugs|MLS|Macrolide_phosphotransferases|MPHA,35,51,38
MEG_6627|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,46,106,203
MEG_7136|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,25,0,55
MEG_1150|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,0,0,0
MEG_3998|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTH,7279,7591,5499
MEG_7501|Drugs|Glycopeptides|VanC-type_regulator|VANSC,0,0,45
MEG_6670|Drugs|betalactams|Class_A_betalactamases|TEM,0,39,0
MEG_891|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0
MEG_7849|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ZINT,3618,3621,2591
MEG_7841|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YODB,1699,1784,1282
MEG_6058|Drugs|MLS|23S_rRNA_methyltransferases|RLMH,0,0,0
MEG_6140|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|RPOS,0,677,470
MEG_6763|Drugs|betalactams|Class_A_betalactamases|TEM,0,30,0
MEG_8448|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0,0,0
MEG_5346|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0,0,1
MEG_2693|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|EATAV|RequiresSNPConfirmation,0,0,0
MEG_4126|Metals|Nickel_resistance|Nickel_MFS_efflux_pumps|NCRCN,130,407,420
MEG_3291|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,3193,3610,2368
MEG_3230|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0
MEG_1096|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,254,1269,282
MEG_2677|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,165,161,106
MEG_886|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0
MEG_3765|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTP,9458,10136,6807
MEG_5423|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|PCOE,648,1524,737
MEG_4344|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0,120,0
MEG_796|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,29
MEG_1028|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,162,159,359
MEG_5829|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,58,10,24
MEG_2678|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,154,152,129
MEG_2092|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORD,1280,1375,918
MEG_415|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRS,4321,4561,3168
MEG_2679|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,158,193,111
MEG_2674|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,142,179,126
MEG_7857|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUB,477,448,328
MEG_5348|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0,0,0
MEG_2080|Metals|Copper_resistance|Copper_resistance_regulator|COPY,15,187,28
MEG_6113|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,4068,4192,8034
MEG_1218|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|BCRCM,0,0,30
MEG_6634|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,61,120,181
MEG_5416|Metals|Copper_resistance|Copper_resistance_protein|PCOA,2417,3758,2691
MEG_1091|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,319,1300,268
MEG_7135|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,54
MEG_5|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,0,0,0
MEG_7146|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,43,0,55
MEG_5816|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTS,3994,4457,3157
MEG_1107|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|ARIR,1543,1926,1129
MEG_6959|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERE,89,141,113
MEG_6139|Drugs|Lipopeptides|Daptomycin-resistant_beta-subunit_of_RNA_polymerase_RpoC|RPOCL|RequiresSNPConfirmation,0,0,0
MEG_2529|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,20,35,63
MEG_2455|Metals|Copper_resistance|Copper_resistance_protein|CUTC,1716,1690,1230
MEG_2435|Drugs|betalactams|Class_A_betalactamases|CTX,27825,32079,26871
MEG_2848|Drugs|MLS|23S_rRNA_methyltransferases|ERMT,11,0,13
MEG_6759|Drugs|betalactams|Class_A_betalactamases|TEM,24,51,0
MEG_8273|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORC,0,0,0
MEG_6049|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RCNB,2025,2054,1416
MEG_1328|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,0
MEG_8703|Drugs|betalactams|Class_A_betalactamases|TEM,20,33,32
MEG_6887|Drugs|betalactams|Class_A_betalactamases|TEM,37,92,0
MEG_6584|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,10,0,0
MEG_704|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADES,0,71,0
MEG_7869|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,153,214,388
MEG_1287|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,0,0,0
MEG_1198|Drugs|Cationic_antimicrobial_peptides|Polymyxin_B_resistance_regulator|BASRS,0,0,115
MEG_1578|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,153,233,374
MEG_7861|Metals|Zinc_resistance|Zinc_resistance_regulator|ZRAR,1229,1349,0
MEG_3873|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,34,98,71
MEG_3746|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTA,7506,7692,5304
MEG_1567|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,18,0,15
MEG_958|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0
MEG_7370|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0,36,0
MEG_3889|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2,0,0,25
MEG_7836|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YJAA,1600,314,1042
MEG_8708|Drugs|betalactams|Class_A_betalactamases|TEM,0,57,0
MEG_2509|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0
MEG_6654|Metals|Copper_resistance|Copper_resistance_protein|TCRZ,93,0,41
MEG_1041|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0
MEG_5801|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|PMRF,5331,5705,4054
MEG_6777|Drugs|betalactams|Class_A_betalactamases|TEM,19,58,0
MEG_945|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,25,0,0
MEG_4327|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,0,54,55
MEG_1278|Drugs|betalactams|Class_C_betalactamases|BLAEC,399,588,334
MEG_6013|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRD,0,10,0
MEG_1283|Drugs|betalactams|Class_C_betalactamases|BLAEC,384,528,282
MEG_8693|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SEPA,0,0,0
MEG_2917|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,20,0,0
MEG_3223|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0
MEG_6929|Drugs|betalactams|Class_A_betalactamases|TEM,27,63,26
MEG_5365|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0,0,0
MEG_4297|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|OPRJ,0,0,56
MEG_4094|Drugs|Fosfomycin|Fosfomycin_target_mutation|MURA|RequiresSNPConfirmation,0,0,0
MEG_1591|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0,14,0
MEG_6686|Drugs|betalactams|Class_A_betalactamases|TEM,17,28,23
MEG_6803|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0
MEG_1367|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,0
MEG_2783|Drugs|MLS|23S_rRNA_methyltransferases|ERMA,0,29,0
MEG_6776|Drugs|betalactams|Class_A_betalactamases|TEM,0,47,45
MEG_7584|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,163,259,0
MEG_1154|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,0,0,0
MEG_1246|Drugs|betalactams|Class_A_betalactamases|BLAA,0,35,13
MEG_6619|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,34,74
MEG_4355|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0,123,134
MEG_2447|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSB,7067,7672,5251
MEG_8450|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0,0,0
MEG_3759|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MDTK,4428,4535,3179
MEG_684|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEG,0,192,0
MEG_6503|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILE,703,1155,807
MEG_1566|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0,31,5
MEG_6826|Drugs|betalactams|Class_A_betalactamases|TEM,0,48,0
MEG_2630|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0,49,54
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,25,33,13
MEG_6586|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,15
MEG_6671|Drugs|betalactams|Class_A_betalactamases|TEM,0,30,0
MEG_1732|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,0,0,0
MEG_7820|Biocides|Acid_resistance|Acid_resistance_protein|YDEP,8986,9720,7162
MEG_2499|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,28,61
MEG_2378|Drugs|betalactams|Class_A_betalactamases|CTX,15934,18096,15208
MEG_4293|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPMD,0,0,35
MEG_6926|Drugs|betalactams|Class_A_betalactamases|TEM,30,37,67
MEG_7813|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YCHH,1803,1938,1334
MEG_2115|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,299,1112,761
MEG_7831|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YGIW,2836,2787,1969
MEG_2702|Biocides|Acid_resistance|Acid_resistance_protein|EEFX,24,152,107
MEG_3619|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF,23,0,0
MEG_4171|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,4116,4263,2767
MEG_399|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,6940,7282,5146
MEG_5425|Metals|Copper_resistance|Copper_resistance_regulator|PCOS,2022,4070,2307
MEG_2620|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,7,0,0
MEG_7110|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,31
MEG_6942|Drugs|betalactams|Class_A_betalactamases|TEM,0,46,0
MEG_3753|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,3681,3989,2932
MEG_987|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0,0,48
MEG_2118|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,1151,1603,864
MEG_3972|Drugs|betalactams|Class_C_betalactamases|MIR,0,0,0
MEG_6493|Drugs|betalactams|Class_A_betalactamases|SHV,0,20,0
MEG_6658|Drugs|betalactams|Class_A_betalactamases|TEM,0,20,20
MEG_8692|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|SDRM,0,0,0
MEG_1299|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,0,0,0
MEG_6112|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0
MEG_4012|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,4305,4506,3213
MEG_7061|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,0,24,33
MEG_2900|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETB,2177,2190,1507
MEG_6916|Drugs|betalactams|Class_A_betalactamases|TEM,0,39,0
MEG_6829|Drugs|betalactams|Class_A_betalactamases|TEM,20,55,0
MEG_6606|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,9,0,11
MEG_6107|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0
MEG_6770|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0
MEG_1166|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSDM,2434,674,1166
MEG_7812|Metals|Iron_resistance|Iron_resistance_protein|YBTQ,1425,1162,2484
MEG_1179|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|ASMA,176,1081,759
MEG_6910|Drugs|betalactams|Class_A_betalactamases|TEM,44,156,18
MEG_7851|Metals|Zinc_resistance|Zinc_resistance_protein|ZITB,5008,5144,3743
MEG_3805|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0,0,29
MEG_7060|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,0,28,48
MEG_6135|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,3,1,4
MEG_6838|Drugs|betalactams|Class_A_betalactamases|TEM,0,24,0
MEG_2547|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,10
MEG_2087|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,3859,3492,2759
MEG_903|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,9
MEG_2537|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,6
MEG_7140|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,18,38
MEG_2520|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,11,16
MEG_3175|Drugs|Lipopeptides|Daptomycin-resistant_mutant|GSHF|RequiresSNPConfirmation,0,0,0
MEG_2734|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EMRR,3799,3701,2691
MEG_6907|Drugs|betalactams|Class_A_betalactamases|TEM,25,0,55
MEG_6806|Drugs|betalactams|Class_A_betalactamases|TEM,0,33,0
MEG_7069|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,0,30,31
MEG_64|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,13,36,0
MEG_2873|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|RequiresSNPConfirmation,0,0,0
MEG_2530|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,14,0
MEG_3144|Drugs|Fosfomycin|Fosfomycin_target_mutation|GLPT|RequiresSNPConfirmation,675,671,431
MEG_8642|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|QACAB,0,0,0
MEG_677|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEA,0,31,0
MEG_380|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|ABES,0,0,0
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,0,0,0
MEG_7526|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC,72,294,0
MEG_1195|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,3826,3951,2773
MEG_1381|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,0
MEG_1579|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0,0,0
MEG_412|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,0,0,29
MEG_1276|Drugs|betalactams|Class_C_betalactamases|BLAEC,2290,2238,1831
MEG_7361|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,45,56,0
MEG_4002|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODA,5207,5207,3783
MEG_2577|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRE,0,0,50
MEG_951|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,63,110,203
MEG_3866|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,0,0,52
MEG_4160|Metals|Chromium_resistance|Chromium_resistance_protein|NFSA,4154,4011,3063
MEG_3009|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,0,0,0
MEG_5819|Drugs|Fosfomycin|Fosfomycin_target_mutation|PTSL|RequiresSNPConfirmation,0,0,0
MEG_6506|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,697,1274,885
MEG_6683|Drugs|betalactams|Class_A_betalactamases|TEM,17,27,0
MEG_407|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,7458,8202,5701
MEG_7096|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,58,0,0
MEG_4289|Drugs|betalactams|Mutant_porin_proteins|OMPFB|RequiresSNPConfirmation,1,0,0
MEG_3924|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXR,0,0,4
MEG_6622|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,62,87,196
MEG_5372|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0,0,0
MEG_6167|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,67,101,181
MEG_952|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,47,0,0
MEG_6881|Drugs|betalactams|Class_A_betalactamases|TEM,0,34,0
MEG_3883|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR,64,274,126
MEG_5385|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0,0,0
MEG_4343|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0,110,0
MEG_6588|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,11,0,0
MEG_5977|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,33,15,67
