gene_accession,cipdic0none_S3,cipdic0_S2,cipdic0none_S2,cipdic0none_S1,cipdic0_S3,cipdic0_S1
MEG_4008|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,1349.0,1095.0,1533.0,1466.0,1364.0,1766.0
MEG_3889|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2,19.0,24.0,21.0,36.0,18.0,47.0
MEG_7974|Drugs|betalactams|Class_C_betalactamase_regulator|AMPCR|RequiresSNPConfirmation,1212.0,918.0,1317.0,1268.0,1232.0,1554.0
MEG_8289|Drugs|Multi-drug_resistance|MDR_mutant_porin_proteins|OMPK|RequiresSNPConfirmation,544.0,647.0,791.0,950.0,410.0,1031.0
MEG_4289|Drugs|betalactams|Mutant_porin_proteins|OMPFB|RequiresSNPConfirmation,1.0,0.0,0.0,2.0,0.0,0.0
MEG_7142|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,186.0,0.0,0.0,0.0,199.0,118.0
MEG_7125|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,113.0,0.0,0.0,0.0,104.0,61.0
MEG_7363|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,55.0,40.0,0.0,77.0,18.0,0.0
MEG_7018|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0.0,116.0,0.0,38.0,0.0,0.0
MEG_6481|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,0.0,0.0,0.0,0.0,12.0
MEG_7136|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,44.0,0.0,0.0,174.0,115.0
MEG_3760|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MDTK,0.0,1064.0,0.0,0.0,0.0,1942.0
MEG_5359|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_928|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,12.0,0.0,0.0,0.0,0.0
MEG_7841|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YODB,1917.0,1632.0,2249.0,2010.0,1982.0,2548.0
MEG_6586|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,19.0,0.0,0.0,0.0,28.0
MEG_6934|Drugs|betalactams|Class_A_betalactamases|TEM,75.0,43.0,242.0,0.0,0.0,151.0
MEG_3977|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,4.0,3.0,5.0,3.0,5.0,5.0
MEG_3737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,3347.0,2781.0,3880.0,3750.0,3267.0,4593.0
MEG_6502|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILC,1759.0,1035.0,988.0,1503.0,1756.0,1588.0
MEG_4163|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,4440.0,3542.0,4957.0,4751.0,4653.0,5661.0
MEG_7128|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,102.0,0.0,0.0,0.0,184.0,0.0
MEG_4333|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,66.0,88.0,92.0,155.0,81.0,163.0
MEG_7103|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,0.0,0.0,94.0,0.0
MEG_7025|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,44.0,568.0,76.0,181.0,114.0,203.0
MEG_3606|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,30.0,19.0,76.0,41.0,0.0,69.0
MEG_1490|Drugs|Cationic_antimicrobial_peptides|Cationic_peptide-resistant_16S_ribosomal_subunit_protein|CAP16S|RequiresSNPConfirmation,0.0,0.0,3.0,2.0,1.0,2.0
MEG_5|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,4.0,2.0,1.0,2.0,0.0,0.0
MEG_6683|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,18.0,0.0,0.0,0.0
MEG_7832|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|YGJH,5913.0,4789.0,6804.0,6552.0,6465.0,7908.0
MEG_2846|Drugs|MLS|23S_rRNA_methyltransferases|ERMT,41.0,0.0,15.0,0.0,0.0,0.0
MEG_2680|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,189.0,165.0,209.0,199.0,176.0,248.0
MEG_969|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,35.0,0.0,0.0,0.0,0.0,0.0
MEG_2995|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,23.0,24.0,97.0,177.0,16.0,49.0
MEG_2591|Drugs|betalactams|Class_C_betalactamases|DHA,30.0,0.0,65.0,0.0,0.0,0.0
MEG_2869|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,935.0,1148.0,622.0,1392.0,995.0,1368.0
MEG_6583|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,24.0,0.0,0.0,0.0,34.0
MEG_6909|Drugs|betalactams|Class_A_betalactamases|TEM,587.0,365.0,1548.0,151.0,180.0,954.0
MEG_2646|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,21.0,38.0,29.0,6.0,16.0,23.0
MEG_1449|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,0.0,0.0,0.0,17.0
MEG_3081|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADW,5371.0,3796.0,6055.0,5657.0,3597.0,6975.0
MEG_5772|Biocides|Peroxide_resistance|peroxide_resistance_regulator|PERR,0.0,18.0,0.0,58.0,73.0,135.0
MEG_3460|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KMRA,879.0,1436.0,1680.0,2208.0,878.0,2387.0
MEG_1566|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,0.0,20.0,36.0,0.0,0.0
MEG_7584|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,419.0,545.0,44.0,525.0,156.0,82.0
MEG_6891|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,0.0,0.0,0.0,30.0
MEG_6653|Metals|Copper_resistance|Copper_resistance_protein|TCRY,0.0,0.0,296.0,0.0,0.0,262.0
MEG_2643|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0.0,29.0,47.0,11.0,10.0,0.0
MEG_6397|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,0.0,0.0,9.0,0.0,0.0
MEG_3644|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,0.0,0.0,233.0,101.0,458.0,0.0
MEG_3255|Biocides|Acid_resistance|Acid_resistance_protein|HDEB,1795.0,1345.0,2057.0,1841.0,1284.0,2359.0
MEG_4196|Metals|Nickel_resistance|Nickel_resistance_protein|NIRB,0.0,22.0,0.0,24.0,12.0,0.0
MEG_6962|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERZ,39.0,34.0,67.0,44.0,78.0,95.0
MEG_2452|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CUSR,4995.0,4425.0,5988.0,5805.0,5417.0,6980.0
MEG_526|Drugs|betalactams|Class_C_betalactamases|ADC,0.0,36.0,0.0,0.0,0.0,0.0
MEG_7178|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,81.0,75.0,116.0,77.0,0.0,70.0
MEG_2707|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRB,120.0,275.0,301.0,426.0,677.0,0.0
MEG_2084|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,469.0,692.0,853.0,947.0,463.0,1085.0
MEG_7130|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,84.0,0.0,0.0,0.0,220.0,0.0
MEG_1191|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER,0.0,0.0,194.0,0.0,0.0,324.0
MEG_1025|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0.0,70.0,0.0,0.0,0.0,57.0
MEG_7039|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0.0,0.0,512.0,0.0,73.0,282.0
MEG_6131|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_3627|Drugs|Lipopeptides|Colistin-resistant_mutant|LPXC|RequiresSNPConfirmation,0.0,1.0,2.0,4.0,0.0,0.0
MEG_3198|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_2607|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,30.0,20.0,0.0,0.0,26.0
MEG_2692|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,3306.0,2718.0,3611.0,3589.0,3275.0,4330.0
MEG_996|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,13.0,0.0,0.0,0.0,94.0,17.0
MEG_2690|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBB,1518.0,1150.0,1671.0,1565.0,1496.0,1965.0
MEG_2608|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,0.0,18.0,0.0,0.0,0.0
MEG_694|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEK,0.0,0.0,32.0,152.0,87.0,0.0
MEG_689|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,0.0,0.0,0.0,136.0,94.0,0.0
MEG_2520|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,10.0,8.0,0.0,0.0,38.0
MEG_4126|Metals|Nickel_resistance|Nickel_MFS_efflux_pumps|NCRCN,523.0,329.0,974.0,135.0,480.0,1160.0
MEG_4344|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,0.0,142.0,244.0,80.0,341.0
MEG_693|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEK,0.0,0.0,0.0,46.0,0.0,0.0
MEG_729|Drugs|betalactams|Penicillin_binding_protein|AMPH,7051.0,5742.0,8182.0,7989.0,7564.0,9733.0
MEG_3288|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,1303.0,959.0,1512.0,1406.0,1334.0,1696.0
MEG_1276|Drugs|betalactams|Class_C_betalactamases|BLAEC,1189.0,1966.0,2237.0,3090.0,2858.0,2469.0
MEG_6575|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,1589.0,1285.0,1763.0,1675.0,1665.0,2138.0
MEG_995|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0.0,0.0,35.0,0.0,352.0,0.0
MEG_7107|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,0.0,0.0,154.0,0.0
MEG_1001|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0.0,0.0,0.0,0.0,96.0,0.0
MEG_4030|Drugs|MLS|Macrolide_phosphotransferases|MPHA,64.0,188.0,24.0,157.0,0.0,142.0
MEG_7858|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUB,4478.0,3616.0,5066.0,4658.0,4572.0,6008.0
MEG_6604|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,20.0,0.0,0.0,0.0,25.0
MEG_6596|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,23.0,0.0,0.0,0.0,0.0
MEG_2672|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,167.0,165.0,191.0,207.0,222.0,250.0
MEG_1592|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,59.0,0.0,0.0,0.0,15.0
MEG_7853|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ZNTA,16805.0,13590.0,18908.0,18948.0,17671.0,22835.0
MEG_1567|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,0.0,41.0,0.0,0.0,0.0
MEG_3946|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,0.0,902.0,0.0,0.0,0.0,1583.0
MEG_3066|Drugs|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSB,0.0,0.0,0.0,18.0,0.0,0.0
MEG_4072|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRC,0.0,0.0,0.0,0.0,0.0,219.0
MEG_3208|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,28.0,0.0,0.0,0.0,0.0
MEG_2733|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRK,2577.0,1796.0,2919.0,2914.0,2480.0,3291.0
MEG_6118|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,2.0,0.0,1.0,1.0,5.0
MEG_4|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,0.0,0.0,0.0,1.0,0.0,0.0
MEG_3229|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_6914|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,100.0,38.0,0.0,0.0,34.0
MEG_3140|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,646.0,906.0,799.0,1011.0,1033.0,1100.0
MEG_3238|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_3830|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFE,99.0,65.0,145.0,55.0,0.0,185.0
MEG_6612|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,21.0,0.0,0.0,0.0,24.0
MEG_2524|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,17.0,0.0,0.0,0.0,26.0
MEG_3978|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0.0,0.0,0.0,1.0,0.0,0.0
MEG_3765|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTP,10935.0,8823.0,12404.0,11918.0,11790.0,14373.0
MEG_6887|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,32.0,101.0,0.0,0.0,53.0
MEG_4207|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORA,0.0,56.0,0.0,119.0,188.0,291.0
MEG_7361|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,69.0,59.0,0.0,70.0,17.0,0.0
MEG_2092|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORD,1553.0,1242.0,1667.0,1696.0,1541.0,2053.0
MEG_1371|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,0.0,19.0,21.0,0.0
MEG_2523|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,7.0,0.0,0.0,0.0,13.0
MEG_685|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEH,0.0,75.0,61.0,511.0,258.0,20.0
MEG_8448|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0,224.0,152.0,0.0
MEG_316|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,0.0,0.0,160.0,0.0
MEG_6595|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,17.0,0.0,0.0,0.0,10.0
MEG_6626|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,35.0,205.0,0.0,55.0,48.0,34.0
MEG_4210|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORB,0.0,57.0,0.0,144.0,163.0,307.0
MEG_4349|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,103.0,0.0,55.0,167.0,0.0,77.0
MEG_6890|Drugs|betalactams|Class_A_betalactamases|TEM,70.0,32.0,161.0,0.0,15.0,83.0
MEG_6910|Drugs|betalactams|Class_A_betalactamases|TEM,60.0,23.0,203.0,0.0,0.0,98.0
MEG_3749|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTC,19385.0,16272.0,22417.0,22047.0,20469.0,26877.0
MEG_6829|Drugs|betalactams|Class_A_betalactamases|TEM,15.0,0.0,43.0,0.0,0.0,22.0
MEG_2494|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,19.0,27.0,0.0,0.0,0.0
MEG_6506|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,1417.0,729.0,1029.0,1208.0,1625.0,1825.0
MEG_3957|Drugs|betalactams|Class_C_betalactamases|MIR,0.0,0.0,0.0,0.0,0.0,23.0
MEG_1280|Drugs|betalactams|Class_C_betalactamases|BLAEC,362.0,341.0,689.0,460.0,519.0,615.0
MEG_4285|Drugs|betalactams|Mutant_porin_proteins|OMPD,1959.0,1109.0,1649.0,325.0,269.0,1979.0
MEG_4351|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,92.0,147.0,141.0,0.0,246.0
MEG_5334|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,1.0,3.0,0.0,0.0,0.0
MEG_1218|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|BCRCM,0.0,0.0,0.0,90.0,0.0,0.0
MEG_3207|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_7101|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,97.0,0.0,30.0,0.0,375.0,0.0
MEG_2449|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,1136.0,1529.0,350.0,1619.0,1634.0,2014.0
MEG_899|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,0.0,73.0,0.0,0.0
MEG_8649|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACH,0.0,0.0,0.0,25.0,0.0,0.0
MEG_705|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADET1,0.0,33.0,7.0,98.0,0.0,0.0
MEG_1694|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,16.0,21.0,0.0,20.0,23.0
MEG_6900|Drugs|betalactams|Class_A_betalactamases|TEM,112.0,65.0,337.0,25.0,31.0,240.0
MEG_2899|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETB,3202.0,2578.0,3380.0,3835.0,3271.0,4299.0
MEG_4028|Drugs|MLS|Macrolide_phosphotransferases|MPHA,20.0,83.0,0.0,47.0,0.0,68.0
MEG_7124|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,83.0,0.0,0.0,0.0,170.0,0.0
MEG_7111|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,69.0,0.0,0.0,0.0,55.0,61.0
MEG_767|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,33.0,0.0,13.0,0.0,0.0,0.0
MEG_2087|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,3825.0,3645.0,4124.0,4982.0,4571.0,5680.0
MEG_414|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,5.0,4.0,27.0,9.0,8.0,29.0
MEG_7856|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,4329.0,3460.0,4848.0,4550.0,4251.0,5816.0
MEG_2999|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,0.0,0.0,0.0,0.0,0.0,30.0
MEG_1698|Drugs|betalactams|Class_A_betalactamases|CFX,16.0,0.0,28.0,0.0,0.0,19.0
MEG_2829|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,11.0,0.0,49.0,32.0,14.0,35.0
MEG_2942|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,131.0,171.0,324.0,432.0,0.0
MEG_4366|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,0.0,105.0,138.0,0.0,182.0
MEG_4355|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,97.0,451.0,205.0,414.0,94.0,768.0
MEG_1689|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,0.0,20.0,0.0,0.0,11.0
MEG_7813|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YCHH,2114.0,1749.0,2371.0,2367.0,2144.0,2820.0
MEG_352|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,0.0,0.0,155.0,0.0
MEG_5425|Metals|Copper_resistance|Copper_resistance_regulator|PCOS,3252.0,1822.0,2449.0,2660.0,4183.0,4691.0
MEG_678|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEB,0.0,141.0,138.0,895.0,505.0,0.0
MEG_6897|Drugs|betalactams|Class_A_betalactamases|TEM,15.0,0.0,59.0,0.0,0.0,25.0
MEG_46|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,17.0,71.0,0.0,0.0,0.0,0.0
MEG_2019|Metals|Copper_resistance|Copper_resistance_protein|COPA,5453.0,4552.0,6222.0,6227.0,5616.0,7560.0
MEG_1193|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,5956.0,4703.0,6941.0,6288.0,6034.0,7750.0
MEG_7024|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,72.0,509.0,84.0,140.0,100.0,147.0
MEG_7037|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0.0,0.0,542.0,0.0,0.0,323.0
MEG_2118|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,1401.0,1178.0,1744.0,1327.0,1444.0,1938.0
MEG_2619|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,39.0,91.0,0.0,39.0,27.0,0.0
MEG_4332|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,70.0,97.0,76.0,118.0,25.0,143.0
MEG_2587|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,32.0,15.0,0.0,0.0,40.0
MEG_7032|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,44.0,308.0,36.0,82.0,43.0,102.0
MEG_3080|Biocides|Acid_resistance|Acid_resistance_regulator|GADE,3811.0,3176.0,4358.0,3954.0,3017.0,5085.0
MEG_7145|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,262.0,29.0,66.0,0.0,213.0,145.0
MEG_6163|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0.0,30.0,68.0,16.0,0.0,0.0
MEG_4175|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,542.0,243.0,706.0,304.0,466.0,660.0
MEG_3663|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARR,2978.0,2329.0,3207.0,2986.0,2927.0,3692.0
MEG_2693|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|EATAV|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_3191|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_6106|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,1.0,40.0,41.0,58.0,116.0,15.0
MEG_1000|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,30.0,0.0,30.0,0.0,281.0,21.0
MEG_6468|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,0.0,0.0,25.0,0.0,0.0
MEG_1368|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,0.0,18.0,27.0,0.0
MEG_6951|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,13.0,99.0,0.0,8.0,62.0
MEG_6507|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,5853.0,3143.0,4230.0,4588.0,6236.0,8121.0
MEG_402|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB,152.0,123.0,142.0,100.0,141.0,375.0
MEG_7333|Drugs|Glycopeptides|VanA-type_resistance_protein|VAN|RequiresSNPConfirmation,13.0,19.0,3.0,18.0,4.0,0.0
MEG_6593|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,0.0,0.0,0.0,0.0,26.0
MEG_6161|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0.0,22.0,39.0,0.0,0.0,0.0
MEG_888|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,0.0,0.0,10.0,0.0
MEG_6745|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,31.0,0.0,0.0,0.0
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_2949|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,0.0,0.0,10.0,10.0,0.0
MEG_6217|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,0.0,15.0,44.0,0.0,0.0
MEG_4195|Metals|Nickel_resistance|Nickel_resistance_protein|NIRA,0.0,150.0,0.0,153.0,88.0,0.0
MEG_3754|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,2578.0,2283.0,2682.0,3440.0,3097.0,3665.0
MEG_4358|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,98.0,119.0,129.0,74.0,120.0
