gene_accession,cipmet5_S3,cipmet5_S1,cipmet5_S2
MEG_1694|Drugs|betalactams|Class_A_betalactamases|CFX,11.0,19.0,16.0
MEG_1690|Drugs|betalactams|Class_A_betalactamases|CFX,9.0,0.0,0.0
MEG_3230|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_888|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,40.0,0.0,0.0
MEG_6135|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,2.0,0.0,1.0
MEG_6126|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,2.0
MEG_4207|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORA,0.0,274.0,471.0
MEG_6626|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,61.0,21.0,28.0
MEG_1698|Drugs|betalactams|Class_A_betalactamases|CFX,10.0,34.0,12.0
MEG_5831|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,42.0,15.0,0.0
MEG_3644|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,0.0,0.0,108.0
MEG_7330|Drugs|Fosfomycin|Fosfomycin_target_mutation|UHPT|RequiresSNPConfirmation,1.0,5.0,9.0
MEG_7836|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YJAA,536.0,309.0,400.0
MEG_5819|Drugs|Fosfomycin|Fosfomycin_target_mutation|PTSL|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2680|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,84.0,96.0,179.0
MEG_6507|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,3701.0,5428.0,1675.0
MEG_1055|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,123.0,47.0,428.0
MEG_1369|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,23.0,85.0
MEG_2692|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,1212.0,2252.0,2810.0
MEG_6113|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,2968.0,7066.0,1529.0
MEG_1275|Drugs|betalactams|Class_C_betalactamases|BLAEC,174.0,165.0,183.0
MEG_2456|Metals|Copper_resistance|Copper_resistance_protein|CUTC,1211.0,2112.0,2723.0
MEG_1046|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,87.0,0.0,689.0
MEG_7148|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,140.0,0.0,0.0
MEG_7199|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,66.0,61.0,0.0
MEG_6727|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,21.0
MEG_704|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADES,126.0,118.0,58.0
MEG_1478|Drugs|Glycopeptides|Bleomycin_resistance_protein|BRP,0.0,15.0,0.0
MEG_6949|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,33.0
MEG_6169|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0.0,37.0,23.0
MEG_1193|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,2226.0,3944.0,4640.0
MEG_8037|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|CRCB,141.0,17.0,10.0
MEG_2867|Biocides|Acid_resistance|Acid_resistance_regulator|EVGA,1518.0,2560.0,3392.0
MEG_1004|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,0.0,128.0,0.0
MEG_1488|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|CADX,1274.0,2005.0,435.0
MEG_6622|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,66.0,22.0,0.0
MEG_4328|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,98.0,94.0,0.0
MEG_3295|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES,1090.0,232.0,0.0
MEG_1585|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,544.0,1315.0,283.0
MEG_6240|Drugs|betalactams|Class_A_betalactamases|SHV,12.0,0.0,0.0
MEG_972|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,24.0,0.0,0.0
MEG_3746|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTA,3159.0,5716.0,7062.0
MEG_1408|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,269.0
MEG_6550|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|SOXRB,398.0,792.0,1058.0
MEG_3229|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4005|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,440.0,678.0,952.0
MEG_8680|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRS|RequiresSNPConfirmation,12389.0,0.0,11010.0
MEG_6030|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,15.0,0.0
MEG_5350|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2116|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,827.0,1107.0,123.0
MEG_6473|Drugs|betalactams|Class_A_betalactamases|SHV,40.0,0.0,0.0
MEG_7070|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,271.0,44.0,4024.0
MEG_4057|Drugs|Lipopeptides|Daptomycin-resistant_mutant|MPRFD|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_795|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,17.0,0.0,0.0
MEG_6701|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,34.0
MEG_1301|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,0.0,285.0,810.0
MEG_8445|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,1470.0,2093.0,3237.0
MEG_7854|Metals|Zinc_resistance|Zinc_resistance_regulator|ZNTR,1161.0,1988.0,2569.0
MEG_3255|Biocides|Acid_resistance|Acid_resistance_protein|HDEB,698.0,1238.0,1660.0
MEG_4327|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,104.0,181.0,0.0
MEG_1171|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR,93.0,0.0,0.0
MEG_2949|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,0.0,25.0
MEG_6580|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,24.0,0.0,0.0
MEG_3873|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,29.0,19.0,8.0
MEG_2457|Metals|Copper_resistance|Copper_resistance_protein|CUTE,4029.0,7389.0,8221.0
MEG_983|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME,0.0,26.0,0.0
MEG_1086|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,233.0,44.0,1254.0
MEG_5334|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4349|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,330.0,89.0,0.0
MEG_1209|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,970.0,1701.0,2091.0
MEG_3830|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFE,118.0,161.0,135.0
MEG_6654|Metals|Copper_resistance|Copper_resistance_protein|TCRZ,24.0,12.0,4.0
MEG_3622|Biocides|Acetate_resistance|Acetate_resistance_protein|LPDT,5719.0,10156.0,12790.0
MEG_7265|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,89.0,177.0,150.0
MEG_5343|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7843|Drugs|Lipopeptides|Daptomycin-resistant_mutant|YYBT|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6499|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILA,5128.0,7240.0,2276.0
MEG_2737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRY,1594.0,2630.0,3358.0
MEG_6813|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,17.0
MEG_7147|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,76.0,109.0,0.0
MEG_11|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2448|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,1914.0,3926.0,5199.0
MEG_3832|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MEPA,0.0,253.0,217.0
MEG_2951|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,3.0,0.0
MEG_2081|Metals|Copper_resistance|Copper_resistance_regulator|COPZ,0.0,105.0,150.0
MEG_6124|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_8231|Drugs|Lipopeptides|Colistin-resistant_mutant|LPSB,122.0,94.0,27.0
MEG_678|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEB,278.0,191.0,115.0
MEG_4350|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,153.0,186.0,0.0
MEG_2458|Metals|Copper_resistance|Copper_resistance_protein|CUTF,1837.0,3032.0,3910.0
MEG_3449|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|KEXD,1897.0,550.0,255.0
MEG_5830|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,46.0,12.0,0.0
MEG_6624|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,101.0,32.0,0.0
MEG_7974|Drugs|betalactams|Class_C_betalactamase_regulator|AMPCR|RequiresSNPConfirmation,428.0,810.0,1036.0
MEG_6922|Drugs|betalactams|Class_A_betalactamases|TEM,27.0,0.0,87.0
MEG_7502|Drugs|Glycopeptides|VanC-type_regulator|VANSC,403.0,569.0,91.0
MEG_2529|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,33.0,0.0,8.0
MEG_4353|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,189.0,128.0,0.0
MEG_1691|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,0.0,11.0
MEG_1652|Biocides|Biguanide_resistance|Biguanide_cation_efflux|CEPAB,1048.0,1788.0,260.0
MEG_6728|Drugs|betalactams|Class_A_betalactamases|TEM,12.0,0.0,0.0
MEG_3223|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1182|Biocides|Acid_resistance|Acid_resistance_protein|ASR,255.0,437.0,567.0
MEG_6100|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2453|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CUSS,3664.0,6369.0,7815.0
MEG_6827|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,62.0
MEG_7128|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,72.0,0.0,151.0
MEG_4160|Metals|Chromium_resistance|Chromium_resistance_protein|NFSA,1759.0,3235.0,3942.0
MEG_3076|Biocides|Acid_resistance|Acid_resistance_protein|GADA,4285.0,7598.0,8682.0
MEG_7045|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,57.0,0.0,878.0
MEG_1119|Drugs|Multi-drug_resistance|MDR_regulator|ARLS,0.0,221.0,179.0
MEG_2643|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,31.0,0.0,20.0
MEG_998|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,23.0,44.0,0.0
MEG_6587|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,15.0,0.0,0.0
MEG_2378|Drugs|betalactams|Class_A_betalactamases|CTX,6313.0,4048.0,6252.0
MEG_6956|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,6.0,0.0,9.0
MEG_6545|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB,1417.0,2570.0,3048.0
MEG_6540|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,1237.0,2256.0,2482.0
MEG_324|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,6.0,0.0,0.0
MEG_7869|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,82.0,0.0,0.0
MEG_1043|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0.0,15.0,0.0
MEG_1189|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,1005.0,2662.0,1960.0
MEG_6020|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,42.0,27.0,0.0
MEG_4325|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,73.0,197.0,39.0
MEG_6914|Drugs|betalactams|Class_A_betalactamases|TEM,118.0,0.0,0.0
MEG_2673|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,70.0,131.0,156.0
MEG_2707|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRB,0.0,141.0,334.0
MEG_3271|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|HNS,1483.0,2494.0,2505.0
MEG_1701|Metals|Sodium_resistance|Sodium_resistance_protein|CHAA,3053.0,5133.0,6002.0
MEG_7060|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,0.0,26.0,0.0
MEG_6097|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6617|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,129.0,35.0,21.0
MEG_7096|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0.0,0.0,224.0
MEG_1053|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,152.0,30.0,915.0
MEG_6610|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,17.0,0.0,0.0
MEG_2679|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,56.0,148.0,175.0
MEG_2687|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,84.0,128.0,150.0
MEG_2736|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRY,2061.0,3497.0,4517.0
MEG_8077|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRA,0.0,286.0,327.0
MEG_891|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,19.0,0.0,0.0
MEG_5398|Drugs|Fluoroquinolones|Fluoroquinolone_ABC_efflux_pump|PATB,0.0,0.0,614.0
MEG_3947|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,3134.0,5775.0,6822.0
MEG_3896|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,295.0,164.0,0.0
MEG_7819|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|YDEO,1862.0,3004.0,3890.0
MEG_7130|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,131.0
MEG_6029|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,17.0,0.0
MEG_6655|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|TEHA,2577.0,4121.0,5632.0
MEG_7142|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,188.0,0.0,55.0
MEG_981|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME,0.0,20.0,0.0
MEG_4164|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,2310.0,3927.0,4812.0
MEG_7137|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,91.0,0.0,159.0
MEG_7231|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,0.0,28.0,0.0
MEG_6543|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,175.0,340.0,418.0
MEG_381|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|ABUO,147.0,139.0,73.0
MEG_4356|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,102.0,0.0
MEG_892|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,18.0,0.0,0.0
MEG_2|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_965|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,19.0,0.0,0.0
MEG_4162|Metals|Sodium_resistance|Sodium_resistance_protein|NHAA,2945.0,5244.0,6545.0
MEG_1058|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,61.0,13.0,337.0
MEG_7095|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0.0,57.0,343.0
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,875.0,816.0
MEG_1161|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,410.0,516.0,785.0
MEG_7820|Biocides|Acid_resistance|Acid_resistance_protein|YDEP,5030.0,8471.0,11368.0
MEG_7181|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,96.0,133.0,78.0
MEG_7857|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUB,164.0,369.0,439.0
MEG_2954|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,19.0,0.0,0.0
MEG_1000|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0.0,0.0,23.0
MEG_3516|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNO,2180.0,3012.0,2766.0
MEG_6826|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,47.0
MEG_4670|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,13.0,0.0
MEG_5815|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTC,3713.0,6492.0,6107.0
MEG_6162|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,19.0,0.0,0.0
MEG_2729|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRD,1991.0,3810.0,4446.0
MEG_7976|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|ARNT,1864.0,2976.0,382.0
MEG_6985|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.0,105.0,0.0
MEG_2991|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,52.0,27.0,10.0
MEG_6505|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,136.0,232.0,67.0
MEG_6110|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1016|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,0.0,39.0,30.0
MEG_1620|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0.0,787.0,0.0
MEG_6575|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,565.0,1118.0,1398.0
MEG_7126|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,241.0,0.0,81.0
MEG_6962|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERZ,0.0,0.0,8.0
MEG_3067|Drugs|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSB,0.0,78.0,0.0
MEG_4094|Drugs|Fosfomycin|Fosfomycin_target_mutation|MURA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1299|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,0.0,605.0,1505.0
MEG_7883|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB|RequiresSNPConfirmation,1750.0,2770.0,401.0
MEG_3291|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,1679.0,2851.0,3238.0
MEG_1276|Drugs|betalactams|Class_C_betalactamases|BLAEC,592.0,294.0,1033.0
MEG_5387|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7360|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,47.0,104.0,12.0
MEG_7118|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,127.0,0.0
MEG_2080|Metals|Copper_resistance|Copper_resistance_regulator|COPY,32.0,0.0,0.0
MEG_2440|Metals|Copper_resistance|Copper_resistance_protein|CUEO,4212.0,7312.0,8978.0
MEG_409|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRF,3745.0,7062.0,8727.0
MEG_2091|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,1114.0,2050.0,1816.0
MEG_7201|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,59.0,71.0,0.0
MEG_1195|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,1525.0,2904.0,3498.0
MEG_6504|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,457.0,691.0,209.0
MEG_3886|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1,274.0,111.0,0.0
MEG_8249|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,47954.0,90862.0,72232.0
MEG_3606|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,48.0,66.0,47.0
MEG_2089|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,442.0,822.0,738.0
MEG_7861|Metals|Zinc_resistance|Zinc_resistance_regulator|ZRAR,655.0,1197.0,1192.0
MEG_399|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,3035.0,5194.0,6907.0
MEG_6147|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSH|RequiresSNPConfirmation,1.0,0.0,0.0
MEG_3763|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTN,3028.0,5489.0,7202.0
MEG_2730|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRD,1649.0,3142.0,3359.0
MEG_7047|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,24.0,0.0,466.0
MEG_915|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,199.0,0.0,0.0
MEG_2482|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,22.0,0.0,0.0
MEG_6045|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMR|RequiresSNPConfirmation,5.0,9.0,0.0
MEG_4163|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,1676.0,3056.0,3682.0
MEG_3762|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTM,1019.0,2110.0,2686.0
MEG_687|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,32.0,0.0,13.0
MEG_7229|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,0.0,37.0,0.0
MEG_7145|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,310.0,0.0,106.0
MEG_2945|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,37.0,95.0
MEG_6795|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,36.0
MEG_7054|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETB60,91.0,0.0,0.0
MEG_4366|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,188.0,0.0
MEG_1085|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,180.0,38.0,927.0
MEG_1060|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,0.0,321.0,360.0
MEG_6794|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,31.0
