gene_accession,cipdic40_S1,cipdic40_S3,cipdic40_S2
MEG_6505|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,0.0,16.0,170.0
MEG_6502|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILC,0.0,72.0,0.0
MEG_7856|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,4696.0,3510.0,4064.0
MEG_3759|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MDTK,5241.0,3961.0,4759.0
MEG_3290|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,2713.0,2134.0,2525.0
MEG_6408|Drugs|betalactams|Class_A_betalactamases|SHV,73.0,0.0,0.0
MEG_767|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,9.0,0.0
MEG_8634|Drugs|Lipopeptides|Colistin-resistant_mutant|PMRAR|RequiresSNPConfirmation,4768.0,4443.0,5144.0
MEG_4334|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,1721.0,0.0,0.0
MEG_1353|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,48.0,0.0
MEG_704|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADES,98.0,0.0,0.0
MEG_2551|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,22.0,15.0,12.0
MEG_1086|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,693.0,183.0,89.0
MEG_7103|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,134.0,0.0
MEG_2450|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,2679.0,2035.0,2412.0
MEG_1612|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0.0,7.0,0.0
MEG_2646|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0.0,184.0,35.0
MEG_7333|Drugs|Glycopeptides|VanA-type_resistance_protein|VAN|RequiresSNPConfirmation,3.0,15.0,10.0
MEG_211|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,144.0,0.0,253.0
MEG_6026|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,211.0,73.0,0.0
MEG_6133|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,9.0
MEG_4008|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,1400.0,1097.0,1377.0
MEG_6032|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,124.0,69.0,0.0
MEG_6146|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSC|RequiresSNPConfirmation,19.0,11.0,13.0
MEG_1407|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,1214.0
MEG_2681|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,178.0,157.0,167.0
MEG_961|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,32.0,10.0
MEG_8450|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,151.0,409.0
MEG_7841|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YODB,2146.0,1299.0,1809.0
MEG_4167|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKA,10804.0,10119.0,10691.0
MEG_2724|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRB,2927.0,2148.0,2546.0
MEG_6506|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,64.0,109.0,950.0
MEG_8700|Multi-compount|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITABCD,1602.0,3663.0,833.0
MEG_1143|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSA,437.0,205.0,129.0
MEG_785|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,18.0,0.0
MEG_795|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,14.0,0.0
MEG_700|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEL,22.0,0.0,0.0
MEG_6577|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,1857.0,1829.0,2032.0
MEG_6890|Drugs|betalactams|Class_A_betalactamases|TEM,31.0,30.0,37.0
MEG_2085|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,3310.0,2682.0,3295.0
MEG_6627|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,357.0,231.0,55.0
MEG_3002|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,449.0,23.0,193.0
MEG_8659|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMR|RequiresSNPConfirmation,657.0,33.0,254.0
MEG_4177|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,3306.0,2929.0,3021.0
MEG_6783|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,10.0
MEG_805|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,39.0,0.0
MEG_4325|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,114.0,34.0,127.0
MEG_963|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,66.0,0.0
MEG_7862|Metals|Zinc_resistance|Zinc_resistance_regulator|ZRAR,9836.0,8294.0,9560.0
MEG_3817|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0.0,83.0,0.0
MEG_6481|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,0.0,20.0
MEG_3071|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSE|RequiresSNPConfirmation,0.0,1.0,0.0
MEG_1460|Drugs|Glycopeptides|Bleomycin_resistance_protein|BLE,0.0,66.0,0.0
MEG_2736|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRY,5463.0,4593.0,5318.0
MEG_378|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|ABES,13.0,2.0,0.0
MEG_4203|Biocides|Paraquat_resistance|Paraquat_resistance_protein|NMPC,1244.0,0.0,1198.0
MEG_2680|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,203.0,174.0,195.0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,4367.0,3363.0,3858.0
MEG_1406|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,29.0
MEG_6630|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,245.0,169.0,65.0
MEG_2690|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBB,1436.0,1259.0,1462.0
MEG_1300|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,0.0,2745.0,1319.0
MEG_9|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,0.0,1.0,1.0
MEG_5384|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,1.0
MEG_8143|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GRLB|RequiresSNPConfirmation,0.0,410.0,437.0
MEG_4171|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,4899.0,4342.0,4555.0
MEG_6759|Drugs|betalactams|Class_A_betalactamases|TEM,16.0,0.0,14.0
MEG_4179|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMA,0.0,0.0,5.0
MEG_2525|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,11.0,9.0,0.0
MEG_1058|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,274.0,74.0,37.0
MEG_2435|Drugs|betalactams|Class_A_betalactamases|CTX,7054.0,4141.0,11022.0
MEG_2874|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABI,0.0,279.0,2168.0
MEG_2382|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,12.0
MEG_7806|Drugs|Lipopeptides|Daptomycin-resistant_mutant|WALK|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1218|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|BCRCM,6.0,0.0,10.0
MEG_7374|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,51.0,341.0,105.0
MEG_8643|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|QACAB,0.0,54.0,0.0
MEG_3221|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7113|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,920.0,0.0,0.0
MEG_3448|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|KDPE,5965.0,4919.0,5778.0
MEG_2725|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRB,5524.0,4127.0,4696.0
MEG_1192|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER,5523.0,4036.0,4809.0
MEG_5032|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,20.0,207.0
MEG_2739|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|EPTA,10773.0,10014.0,10980.0
MEG_5819|Drugs|Fosfomycin|Fosfomycin_target_mutation|PTSL|RequiresSNPConfirmation,4.0,0.0,0.0
MEG_4980|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,21.0,284.0
MEG_2024|Metals|Copper_resistance|Copper_resistance_protein|COPA,178.0,169.0,206.0
MEG_6550|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|SOXRB,1118.0,962.0,1104.0
MEG_7854|Metals|Zinc_resistance|Zinc_resistance_regulator|ZNTR,2726.0,2706.0,2897.0
MEG_2867|Biocides|Acid_resistance|Acid_resistance_regulator|EVGA,3932.0,3439.0,3904.0
MEG_138|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,11.0,0.0
MEG_3861|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,0.0,0.0,52.0
MEG_3189|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,59.0
MEG_7867|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,2878.0,2686.0,2838.0
MEG_1371|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,28.0
MEG_7313|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,11.0,97.0,56.0
MEG_8070|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB|RequiresSNPConfirmation,13.0,743.0,1775.0
MEG_7859|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUC,5039.0,3969.0,4612.0
MEG_6637|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,239.0,190.0,81.0
MEG_84|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,15.0,0.0
MEG_1193|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,6188.0,4735.0,5498.0
MEG_5355|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1016|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,65.0,0.0,0.0
MEG_4057|Drugs|Lipopeptides|Daptomycin-resistant_mutant|MPRFD|RequiresSNPConfirmation,0.0,1.0,2.0
MEG_5333|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,1.0,1.0,1.0
MEG_5814|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTB,7286.0,5434.0,6388.0
MEG_5424|Metals|Copper_resistance|Copper_resistance_regulator|PCOR,40.0,155.0,1149.0
MEG_1079|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,35.0,66.0,463.0
MEG_2894|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECD,1375.0,968.0,1483.0
MEG_2017|Metals|Copper_resistance|Copper_resistance_regulator|COMR,4074.0,3280.0,3975.0
MEG_2455|Metals|Copper_resistance|Copper_resistance_protein|CUTC,1950.0,1495.0,1899.0
MEG_4223|Drugs|Oxazolidinone|Oxazolidinone-resistant_23S_rRNA_mutation|O23S|RequiresSNPConfirmation,0.0,3.0,1.0
MEG_3|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,9.0,5.0,6.0
MEG_5329|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,1.0
MEG_1649|Drugs|betalactams|Class_A_betalactamases|CEPA,0.0,0.0,23.0
MEG_7129|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,200.0,82.0,0.0
MEG_7106|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,204.0,0.0,0.0
MEG_5817|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTS,3160.0,2210.0,2585.0
MEG_3223|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2196|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,12.0
MEG_3648|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAE,99.0,0.0,0.0
MEG_1278|Drugs|betalactams|Class_C_betalactamases|BLAEC,180.0,747.0,221.0
MEG_1598|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0.0,0.0,43.0
MEG_6031|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,199.0,99.0,16.0
MEG_8273|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORC,74.0,1825.0,4981.0
MEG_1057|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,730.0,180.0,119.0
MEG_6540|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,3073.0,2646.0,3025.0
MEG_3009|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,20.0,614.0,0.0
MEG_2848|Drugs|MLS|23S_rRNA_methyltransferases|ERMT,14.0,20.0,738.0
MEG_729|Drugs|betalactams|Penicillin_binding_protein|AMPH,7483.0,6748.0,7191.0
MEG_2572|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2714|Biocides|Quaternary_Ammonium_Compounds_(QACs)_resistance|QAC_efflux_pump|EMEA,287.0,57.0,72.0
MEG_6136|Drugs|Multi-drug_resistance|MDR_mutation|MRPOB|RequiresSNPConfirmation,0.0,1.0,0.0
MEG_7499|Drugs|Glycopeptides|VanC-type_regulator|VANSC,102.0,322.0,150.0
MEG_2091|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,2987.0,1966.0,2386.0
MEG_2959|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2162|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,10.0
MEG_2208|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,14.0
MEG_7116|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,116.0,116.0
MEG_4343|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,0.0,232.0
MEG_4169|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,2302.0,1966.0,2176.0
MEG_2219|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,16.0
MEG_2795|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,15.0,0.0,0.0
MEG_2956|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,0.0,51.0
MEG_5829|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,36.0,26.0,0.0
MEG_3661|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARA,814.0,679.0,902.0
MEG_7107|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,442.0,0.0,0.0
MEG_3536|Drugs|betalactams|Class_A_betalactamases|LAP,1295.0,0.0,0.0
MEG_2577|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRE,137.0,81.0,0.0
MEG_5801|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|PMRF,6870.0,5106.0,6066.0
MEG_6616|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,31.0,42.0,15.0
MEG_8100|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSA|RequiresSNPConfirmation,2082.0,4591.0,5804.0
MEG_2589|Drugs|betalactams|Class_C_betalactamases|DHA,16.0,0.0,0.0
MEG_4175|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,640.0,479.0,656.0
MEG_2209|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,16.0
MEG_3665|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MCO,0.0,431.0,0.0
MEG_6580|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,10.0,0.0
MEG_6889|Drugs|betalactams|Class_A_betalactamases|TEM,36.0,31.0,39.0
MEG_4368|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,863.0,0.0,0.0
MEG_3590|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_45|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,57.0,36.0,14.0
MEG_794|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,28.0,0.0
MEG_1038|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,35.0,0.0,0.0
MEG_6932|Drugs|betalactams|Class_A_betalactamases|TEM,23.0,7.0,18.0
MEG_4073|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD,0.0,68.0,69.0
MEG_3746|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTA,8528.0,6758.0,8070.0
MEG_2115|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,4598.0,394.0,2056.0
MEG_1698|Drugs|betalactams|Class_A_betalactamases|CFX,21.0,13.0,45.0
MEG_968|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,22.0,14.0
MEG_1087|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,335.0,67.0,51.0
MEG_3943|Drugs|Multi-drug_resistance|MDR_regulator|MGRA,21.0,784.0,1874.0
MEG_5984|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0.0,0.0,77.0
MEG_6615|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,176.0,187.0,43.0
MEG_1019|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,1576.0,408.0,259.0
MEG_983|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME,0.0,41.0,0.0
MEG_2204|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,0.0,12.0
MEG_949|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,350.0,54.0
MEG_2645|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,175.0,0.0,0.0
MEG_7843|Drugs|Lipopeptides|Daptomycin-resistant_mutant|YYBT|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2637|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0.0,33.0,0.0
